label_loyal,Customer_ID,Purchase_Date,next_date,Brand,Category,City,Gender,Payment_Method,Discount_Applied,Repeat_Customer,Age,Market_Price,Purchase_Amount,Competitor_Price,Competitor_Rating,Market_Share,Rating,cust_total_so_far,cust_cat_total_so_far,cust_brand_cat_total_so_far,gap_vs_competitor,discount_amount,days_to_next
1,ef1992f0-8ec4-4079-93e3-af69181d21ad,2025-03-14,2025-03-14,Levi's,Clothing,Shawchester,Male,Debit Card,no,yes,33,157.22,157.22,50,3.5,30,3.8,2,2,2,107.22,0.0,0
1,ef1992f0-8ec4-4079-93e3-af69181d21ad,2025-03-14,2025-03-14,Levi's,Clothing,Shawchester,Male,Debit Card,no,yes,33,157.22,157.22,50,3.5,30,3.8,3,3,3,107.22,0.0,0
1,ef1992f0-8ec4-4079-93e3-af69181d21ad,2025-03-14,2025-03-14,Levi's,Clothing,Shawchester,Male,Debit Card,no,yes,33,157.22,157.22,50,3.5,30,3.8,1,1,1,107.22,0.0,0
1,ef1992f0-8ec4-4079-93e3-af69181d21ad,2025-03-14,2025-03-14,Levi's,Clothing,Shawchester,Male,Debit Card,no,yes,33,157.22,157.22,50,3.5,30,3.8,2,2,2,107.22,0.0,0
1,ef1992f0-8ec4-4079-93e3-af69181d21ad,2025-03-14,2025-03-14,Levi's,Clothing,Shawchester,Male,Debit Card,no,yes,33,157.22,157.22,50,3.5,30,3.8,3,3,3,107.22,0.0,0
1,ef1f3d15-d9ed-4b38-9d4c-5a7e0388a06d,2024-08-13,2024-08-13,Levi's,Clothing,Terrifort,Male,Debit Card,no,no,39,96.79,96.79,70,3.6,10,4.4,1,1,1,26.790000000000006,0.0,0
1,ef1f3d15-d9ed-4b38-9d4c-5a7e0388a06d,2024-08-13,2024-08-13,Levi's,Clothing,Terrifort,Male,Debit Card,no,no,39,96.79,96.79,70,3.6,10,4.4,2,2,2,26.790000000000006,0.0,0
1,ef5f1d25-8eca-46ac-9a0e-14233e7f2fa9,2024-01-03,2024-01-03,LG,Electronics,Derrickview,Male,Cash on Delivery,no,yes,36,522.86,522.86,60,3.1,30,3.9,1,1,1,462.86,0.0,0
1,ef5f1d25-8eca-46ac-9a0e-14233e7f2fa9,2024-01-03,2024-01-03,LG,Electronics,Derrickview,Male,Cash on Delivery,no,yes,36,522.86,522.86,60,3.1,30,3.9,2,2,2,462.86,0.0,0
1,ef737085-0931-4fe2-9529-861cef4b423f,2023-10-07,2023-10-07,Dove,Beauty,Rebeccaton,Male,Debit Card,yes,no,39,372.46,344.47,120,3.8,35,4.0,1,1,1,224.47000000000003,27.989999999999952,0
1,ef737085-0931-4fe2-9529-861cef4b423f,2023-10-07,2023-10-07,Dove,Beauty,Rebeccaton,Male,Debit Card,yes,no,39,372.46,344.47,120,3.8,35,4.0,2,2,2,224.47000000000003,27.989999999999952,0
1,ef7e7f7c-238e-46a0-83b5-1a739cbb9d68,2022-10-18,2022-10-18,Nivea,Beauty,South Jefferyville,Female,Debit Card,yes,no,56,519.46,378.98,70,3.8,10,4.4,1,1,1,308.98,140.48000000000002,0
1,ef7e7f7c-238e-46a0-83b5-1a739cbb9d68,2022-10-18,2022-10-18,Nivea,Beauty,South Jefferyville,Female,Debit Card,yes,no,56,519.46,378.98,70,3.8,10,4.4,2,2,2,308.98,140.48000000000002,0
1,ef8ad170-1ea9-4be4-948f-adebbfcd7300,2024-06-02,2024-06-02,L'Oreal,Clothing,Brittanychester,Female,Cash on Delivery,yes,yes,55,262.12,195.2,70,4.5,10,3.5,1,1,1,125.19999999999999,66.92000000000002,0
1,ef8ad170-1ea9-4be4-948f-adebbfcd7300,2024-06-02,2024-06-02,L'Oreal,Clothing,Brittanychester,Female,Cash on Delivery,yes,yes,55,262.12,195.2,70,4.5,10,3.5,2,2,2,125.19999999999999,66.92000000000002,0
1,ef8ad170-1ea9-4be4-948f-adebbfcd7300,2024-06-02,2024-06-02,L'Oreal,Clothing,Brittanychester,Female,Cash on Delivery,yes,yes,55,262.12,195.2,70,4.5,10,3.5,3,3,3,125.19999999999999,66.92000000000002,0
1,ef8ad170-1ea9-4be4-948f-adebbfcd7300,2024-06-02,2024-06-02,L'Oreal,Clothing,Brittanychester,Female,Cash on Delivery,yes,yes,55,262.12,195.2,70,4.5,10,3.5,1,1,1,125.19999999999999,66.92000000000002,0
1,ef8ad170-1ea9-4be4-948f-adebbfcd7300,2024-06-02,2024-06-02,L'Oreal,Clothing,Brittanychester,Female,Cash on Delivery,yes,yes,55,262.12,195.2,70,4.5,10,3.5,2,2,2,125.19999999999999,66.92000000000002,0
1,ef8ad170-1ea9-4be4-948f-adebbfcd7300,2024-06-02,2024-06-02,L'Oreal,Clothing,Brittanychester,Female,Cash on Delivery,yes,yes,55,262.12,195.2,70,4.5,10,3.5,3,3,3,125.19999999999999,66.92000000000002,0
1,ef8f9176-a00f-4100-91a4-024061a7df38,2025-03-21,2025-03-21,Whirlpool,Electronics,Williamberg,Male,Credit Card,yes,yes,34,78.47,68.21,60,3.6,20,3.4,1,1,1,8.209999999999994,10.260000000000005,0
1,ef8f9176-a00f-4100-91a4-024061a7df38,2025-03-21,2025-03-21,Whirlpool,Electronics,Williamberg,Male,Credit Card,yes,yes,34,78.47,68.21,60,3.6,20,3.4,2,2,2,8.209999999999994,10.260000000000005,0
1,ef8f9176-a00f-4100-91a4-024061a7df38,2025-03-21,2025-03-21,Whirlpool,Electronics,Williamberg,Male,Credit Card,yes,yes,34,78.47,68.21,60,3.6,20,3.4,3,3,3,8.209999999999994,10.260000000000005,0
1,ef8f9176-a00f-4100-91a4-024061a7df38,2025-03-21,2025-03-21,Whirlpool,Electronics,Williamberg,Male,Credit Card,yes,yes,34,78.47,68.21,60,3.6,20,3.4,1,1,1,8.209999999999994,10.260000000000005,0
1,ef8f9176-a00f-4100-91a4-024061a7df38,2025-03-21,2025-03-21,Whirlpool,Electronics,Williamberg,Male,Credit Card,yes,yes,34,78.47,68.21,60,3.6,20,3.4,2,2,2,8.209999999999994,10.260000000000005,0
1,ef8f9176-a00f-4100-91a4-024061a7df38,2025-03-21,2025-03-21,Whirlpool,Electronics,Williamberg,Male,Credit Card,yes,yes,34,78.47,68.21,60,3.6,20,3.4,3,3,3,8.209999999999994,10.260000000000005,0
1,ef8fc039-19bb-4dc5-aefc-6461d1144554,2023-05-16,2023-05-16,Sony,Beauty,North Kurtton,Female,Cash on Delivery,no,yes,25,328.92,328.92,60,3.8,30,3.8,1,1,1,268.92,0.0,0
1,ef8fc039-19bb-4dc5-aefc-6461d1144554,2023-05-16,2023-05-16,Sony,Beauty,North Kurtton,Female,Cash on Delivery,no,yes,25,328.92,328.92,60,3.8,30,3.8,2,2,2,268.92,0.0,0
1,ef9066e6-f12d-4d9e-a4ca-9263a340df01,2023-06-12,2023-06-12,Philips,Electronics,Lake Stanleyville,Male,Credit Card,no,no,37,400.91,400.91,70,3.8,10,3.4,1,1,1,330.91,0.0,0
1,ef9066e6-f12d-4d9e-a4ca-9263a340df01,2023-06-12,2023-06-12,Philips,Electronics,Lake Stanleyville,Male,Credit Card,no,no,37,400.91,400.91,70,3.8,10,3.4,2,2,2,330.91,0.0,0
1,ef9066e6-f12d-4d9e-a4ca-9263a340df01,2023-06-12,2023-06-12,Philips,Electronics,Lake Stanleyville,Male,Credit Card,no,no,37,400.91,400.91,70,3.8,10,3.4,3,3,3,330.91,0.0,0
1,ef9066e6-f12d-4d9e-a4ca-9263a340df01,2023-06-12,2023-06-12,Philips,Electronics,Lake Stanleyville,Male,Credit Card,no,no,37,400.91,400.91,70,3.8,10,3.4,1,1,1,330.91,0.0,0
1,ef9066e6-f12d-4d9e-a4ca-9263a340df01,2023-06-12,2023-06-12,Philips,Electronics,Lake Stanleyville,Male,Credit Card,no,no,37,400.91,400.91,70,3.8,10,3.4,2,2,2,330.91,0.0,0
1,ef9066e6-f12d-4d9e-a4ca-9263a340df01,2023-06-12,2023-06-12,Philips,Electronics,Lake Stanleyville,Male,Credit Card,no,no,37,400.91,400.91,70,3.8,10,3.4,3,3,3,330.91,0.0,0
1,efa1f2fd-d556-4c67-8d6b-0dbd2e04f6d7,2024-11-17,2024-11-17,Samsung,Electronics,Lake Christopherbury,Female,Credit Card,no,yes,53,116.19,116.19,50,4.4,10,3.4,1,1,1,66.19,0.0,0
1,efa1f2fd-d556-4c67-8d6b-0dbd2e04f6d7,2024-11-17,2024-11-17,Samsung,Electronics,Lake Christopherbury,Female,Credit Card,no,yes,53,116.19,116.19,50,4.4,10,3.4,2,2,2,66.19,0.0,0
1,efce4ae5-7a60-49d7-ad71-fa9dd4442eb2,2024-02-04,2024-02-04,Apple,Electronics,Hesterstad,Female,Credit Card,yes,no,33,332.29,257.28,400,4.5,45,4.6,1,1,1,-142.72000000000003,75.01000000000005,0
1,efce4ae5-7a60-49d7-ad71-fa9dd4442eb2,2024-02-04,2024-02-04,Apple,Electronics,Hesterstad,Female,Credit Card,yes,no,33,332.29,257.28,400,4.5,45,4.6,2,2,2,-142.72000000000003,75.01000000000005,0
1,efe5cf69-19b1-4504-9f1d-7f0ec6187914,2022-12-25,2022-12-25,Nivea,Electronics,New Brandy,Male,Credit Card,yes,no,20,148.87,139.27,50,4.0,30,4.1,1,1,1,89.27000000000001,9.599999999999994,0
1,efe5cf69-19b1-4504-9f1d-7f0ec6187914,2022-12-25,2022-12-25,Nivea,Electronics,New Brandy,Male,Credit Card,yes,no,20,148.87,139.27,50,4.0,30,4.1,2,2,2,89.27000000000001,9.599999999999994,0
1,f0025ed7-06c2-454c-b817-7c7aebad63b1,2022-09-24,2022-09-24,Levi's,Beauty,Amyberg,Female,Debit Card,no,no,32,277.59,277.59,70,3.7,10,3.8,1,1,1,207.58999999999997,0.0,0
1,f0025ed7-06c2-454c-b817-7c7aebad63b1,2022-09-24,2022-09-24,Levi's,Beauty,Amyberg,Female,Debit Card,no,no,32,277.59,277.59,70,3.7,10,3.8,2,2,2,207.58999999999997,0.0,0
1,f00aed40-404f-4fb2-bd0c-b1544e812de8,2025-05-27,2025-05-27,Sephora,Beauty,North Matthewhaven,Female,Cash on Delivery,no,yes,47,317.29,317.29,500,4.0,30,4.4,1,1,1,-182.70999999999998,0.0,0
1,f00aed40-404f-4fb2-bd0c-b1544e812de8,2025-05-27,2025-05-27,Sephora,Beauty,North Matthewhaven,Female,Cash on Delivery,no,yes,47,317.29,317.29,500,4.0,30,4.4,2,2,2,-182.70999999999998,0.0,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,1,1,1,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,2,2,2,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,3,3,3,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,4,4,4,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,1,1,1,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,2,2,2,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,3,3,3,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,4,4,4,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,1,1,1,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,2,2,2,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,3,3,3,-1.460000000000008,8.210000000000008,0
1,f022aa75-2cc0-45de-994e-890cba1e33c2,2024-09-26,2024-09-26,Dove,Beauty,West Joanna,Female,Debit Card,yes,yes,37,136.75,128.54,130,3.4,35,4.3,4,4,4,-1.460000000000008,8.210000000000008,0
1,f04fd6cf-5af9-4632-993a-e0891ef8970f,2024-07-14,2024-07-14,Samsung,Electronics,Christopherview,Female,Credit Card,no,yes,37,91.17,91.17,60,3.6,10,3.8,1,1,1,31.17,0.0,0
1,f04fd6cf-5af9-4632-993a-e0891ef8970f,2024-07-14,2024-07-14,Samsung,Electronics,Christopherview,Female,Credit Card,no,yes,37,91.17,91.17,60,3.6,10,3.8,2,2,2,31.17,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,1,1,1,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,2,2,2,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,3,3,3,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,4,4,4,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,1,1,1,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,2,2,2,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,3,3,3,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,4,4,4,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,1,1,1,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,2,2,2,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,3,3,3,228.25,0.0,0
1,f07f8556-003b-4072-bfc2-0f12480fc05c,2024-03-01,2024-03-01,Nivea,Electronics,South Sean,Male,Credit Card,no,no,33,298.25,298.25,70,4.0,30,4.4,4,4,4,228.25,0.0,0
1,f09302c6-d7a7-4646-a2e6-360689980fd7,2025-08-14,2025-08-14,Nike,Electronics,West Michaelborough,Male,Credit Card,yes,no,31,299.88,250.83,50,3.4,10,4.4,1,1,1,200.83,49.04999999999998,0
1,f09302c6-d7a7-4646-a2e6-360689980fd7,2025-08-14,2025-08-14,Nike,Electronics,West Michaelborough,Male,Credit Card,yes,no,31,299.88,250.83,50,3.4,10,4.4,2,2,2,200.83,49.04999999999998,0
1,f09c9fb3-1a5a-4a89-ad86-3f5809414b90,2024-01-28,2024-01-28,Adidas,Electronics,Donaldstad,Female,Credit Card,no,yes,58,145.91,145.91,80,3.5,42,3.7,1,1,1,65.91,0.0,0
1,f09c9fb3-1a5a-4a89-ad86-3f5809414b90,2024-01-28,2024-01-28,Adidas,Electronics,Donaldstad,Female,Credit Card,no,yes,58,145.91,145.91,80,3.5,42,3.7,2,2,2,65.91,0.0,0
1,f09c9fb3-1a5a-4a89-ad86-3f5809414b90,2024-01-28,2024-01-28,Adidas,Electronics,Donaldstad,Female,Credit Card,no,yes,58,145.91,145.91,80,3.5,42,3.7,3,3,3,65.91,0.0,0
1,f09c9fb3-1a5a-4a89-ad86-3f5809414b90,2024-01-28,2024-01-28,Adidas,Electronics,Donaldstad,Female,Credit Card,no,yes,58,145.91,145.91,80,3.5,42,3.7,1,1,1,65.91,0.0,0
1,f09c9fb3-1a5a-4a89-ad86-3f5809414b90,2024-01-28,2024-01-28,Adidas,Electronics,Donaldstad,Female,Credit Card,no,yes,58,145.91,145.91,80,3.5,42,3.7,2,2,2,65.91,0.0,0
1,f09c9fb3-1a5a-4a89-ad86-3f5809414b90,2024-01-28,2024-01-28,Adidas,Electronics,Donaldstad,Female,Credit Card,no,yes,58,145.91,145.91,80,3.5,42,3.7,3,3,3,65.91,0.0,0
1,f0a31fb5-5393-4961-b6af-8ec5181f57c2,2022-10-02,2022-10-02,L'Oreal,Clothing,Guerreroborough,Female,Cash on Delivery,yes,yes,34,400.51,374.2,60,4.1,20,4.5,1,1,1,314.2,26.310000000000002,0
1,f0a31fb5-5393-4961-b6af-8ec5181f57c2,2022-10-02,2022-10-02,L'Oreal,Clothing,Guerreroborough,Female,Cash on Delivery,yes,yes,34,400.51,374.2,60,4.1,20,4.5,2,2,2,314.2,26.310000000000002,0
1,f0a31fb5-5393-4961-b6af-8ec5181f57c2,2022-10-02,2022-10-02,L'Oreal,Clothing,Guerreroborough,Female,Cash on Delivery,yes,yes,34,400.51,374.2,60,4.1,20,4.5,3,3,3,314.2,26.310000000000002,0
1,f0a31fb5-5393-4961-b6af-8ec5181f57c2,2022-10-02,2022-10-02,L'Oreal,Clothing,Guerreroborough,Female,Cash on Delivery,yes,yes,34,400.51,374.2,60,4.1,20,4.5,1,1,1,314.2,26.310000000000002,0
1,f0a31fb5-5393-4961-b6af-8ec5181f57c2,2022-10-02,2022-10-02,L'Oreal,Clothing,Guerreroborough,Female,Cash on Delivery,yes,yes,34,400.51,374.2,60,4.1,20,4.5,2,2,2,314.2,26.310000000000002,0
1,f0a31fb5-5393-4961-b6af-8ec5181f57c2,2022-10-02,2022-10-02,L'Oreal,Clothing,Guerreroborough,Female,Cash on Delivery,yes,yes,34,400.51,374.2,60,4.1,20,4.5,3,3,3,314.2,26.310000000000002,0
1,f0cad73f-a0d4-45e8-a375-d7279b04fbc7,2024-01-22,2024-01-22,Sephora,Electronics,West Corey,Female,Credit Card,yes,no,25,407.97,349.29,70,2.9,20,3.7,1,1,1,279.29,58.68000000000001,0
1,f0cad73f-a0d4-45e8-a375-d7279b04fbc7,2024-01-22,2024-01-22,Sephora,Electronics,West Corey,Female,Credit Card,yes,no,25,407.97,349.29,70,2.9,20,3.7,2,2,2,279.29,58.68000000000001,0
1,f0cad73f-a0d4-45e8-a375-d7279b04fbc7,2024-01-22,2024-01-22,Sephora,Electronics,West Corey,Female,Credit Card,yes,no,25,407.97,349.29,70,2.9,20,3.7,3,3,3,279.29,58.68000000000001,0
1,f0cad73f-a0d4-45e8-a375-d7279b04fbc7,2024-01-22,2024-01-22,Sephora,Electronics,West Corey,Female,Credit Card,yes,no,25,407.97,349.29,70,2.9,20,3.7,1,1,1,279.29,58.68000000000001,0
1,f0cad73f-a0d4-45e8-a375-d7279b04fbc7,2024-01-22,2024-01-22,Sephora,Electronics,West Corey,Female,Credit Card,yes,no,25,407.97,349.29,70,2.9,20,3.7,2,2,2,279.29,58.68000000000001,0
1,f0cad73f-a0d4-45e8-a375-d7279b04fbc7,2024-01-22,2024-01-22,Sephora,Electronics,West Corey,Female,Credit Card,yes,no,25,407.97,349.29,70,2.9,20,3.7,3,3,3,279.29,58.68000000000001,0
1,f0d1a073-ce1d-4ae9-9705-892d7c072c31,2025-01-21,2025-01-21,Dove,Beauty,Morrisborough,Female,Credit Card,no,yes,40,278.94,278.94,130,4.5,35,3.5,1,1,1,148.94,0.0,0
1,f0d1a073-ce1d-4ae9-9705-892d7c072c31,2025-01-21,2025-01-21,Dove,Beauty,Morrisborough,Female,Credit Card,no,yes,40,278.94,278.94,130,4.5,35,3.5,2,2,2,148.94,0.0,0
1,f0d1a073-ce1d-4ae9-9705-892d7c072c31,2025-01-21,2025-01-21,Dove,Beauty,Morrisborough,Female,Credit Card,no,yes,40,278.94,278.94,130,4.5,35,3.5,3,3,3,148.94,0.0,0
1,f0d1a073-ce1d-4ae9-9705-892d7c072c31,2025-01-21,2025-01-21,Dove,Beauty,Morrisborough,Female,Credit Card,no,yes,40,278.94,278.94,130,4.5,35,3.5,1,1,1,148.94,0.0,0
1,f0d1a073-ce1d-4ae9-9705-892d7c072c31,2025-01-21,2025-01-21,Dove,Beauty,Morrisborough,Female,Credit Card,no,yes,40,278.94,278.94,130,4.5,35,3.5,2,2,2,148.94,0.0,0
1,f0d1a073-ce1d-4ae9-9705-892d7c072c31,2025-01-21,2025-01-21,Dove,Beauty,Morrisborough,Female,Credit Card,no,yes,40,278.94,278.94,130,4.5,35,3.5,3,3,3,148.94,0.0,0
1,f0d876ad-f6ca-4119-8439-56006914bca7,2025-06-16,2025-06-16,Panasonic,Electronics,South Jeff,Male,Cash on Delivery,yes,yes,42,535.07,440.6,70,3.3,10,4.4,1,1,1,370.6,94.47000000000003,0
1,f0d876ad-f6ca-4119-8439-56006914bca7,2025-06-16,2025-06-16,Panasonic,Electronics,South Jeff,Male,Cash on Delivery,yes,yes,42,535.07,440.6,70,3.3,10,4.4,2,2,2,370.6,94.47000000000003,0
1,f0d876ad-f6ca-4119-8439-56006914bca7,2025-06-16,2025-06-16,Panasonic,Electronics,South Jeff,Male,Cash on Delivery,yes,yes,42,535.07,440.6,70,3.3,10,4.4,3,3,3,370.6,94.47000000000003,0
1,f0d876ad-f6ca-4119-8439-56006914bca7,2025-06-16,2025-06-16,Panasonic,Electronics,South Jeff,Male,Cash on Delivery,yes,yes,42,535.07,440.6,70,3.3,10,4.4,1,1,1,370.6,94.47000000000003,0
1,f0d876ad-f6ca-4119-8439-56006914bca7,2025-06-16,2025-06-16,Panasonic,Electronics,South Jeff,Male,Cash on Delivery,yes,yes,42,535.07,440.6,70,3.3,10,4.4,2,2,2,370.6,94.47000000000003,0
1,f0d876ad-f6ca-4119-8439-56006914bca7,2025-06-16,2025-06-16,Panasonic,Electronics,South Jeff,Male,Cash on Delivery,yes,yes,42,535.07,440.6,70,3.3,10,4.4,3,3,3,370.6,94.47000000000003,0
1,f0e492c8-472f-4726-b2e7-b13ecbcbe3a0,2025-01-13,2025-01-13,Sony,Electronics,Port Sarah,Male,Credit Card,yes,yes,58,127.05,107.34,50,4.3,10,3.9,1,1,1,57.34,19.709999999999994,0
1,f0e492c8-472f-4726-b2e7-b13ecbcbe3a0,2025-01-13,2025-01-13,Sony,Electronics,Port Sarah,Male,Credit Card,yes,yes,58,127.05,107.34,50,4.3,10,3.9,2,2,2,57.34,19.709999999999994,0
1,f0fb25de-a34e-46f1-925d-34d9a465eafe,2023-10-22,2023-10-22,L'Oreal,Clothing,Williamport,Female,Cash on Delivery,no,no,20,408.28,408.28,90,3.9,42,3.9,1,1,1,318.28,0.0,0
1,f0fb25de-a34e-46f1-925d-34d9a465eafe,2023-10-22,2023-10-22,L'Oreal,Clothing,Williamport,Female,Cash on Delivery,no,no,20,408.28,408.28,90,3.9,42,3.9,2,2,2,318.28,0.0,0
1,f0fd8ac9-59cd-47d4-9f9f-9fb5a01d7ee1,2024-06-17,2024-06-17,Adidas,Electronics,Port Benjamin,Female,Debit Card,yes,yes,40,231.9,217.57,80,3.0,40,4.5,1,1,1,137.57,14.330000000000013,0
1,f0fd8ac9-59cd-47d4-9f9f-9fb5a01d7ee1,2024-06-17,2024-06-17,Adidas,Electronics,Port Benjamin,Female,Debit Card,yes,yes,40,231.9,217.57,80,3.0,40,4.5,2,2,2,137.57,14.330000000000013,0
1,f10307c1-1fe1-47f0-bd38-8895c2fd4c08,2023-10-18,2023-10-18,Apple,Electronics,Townsendmouth,Male,Cash on Delivery,no,yes,50,554.7,554.7,130,4.0,35,3.5,1,1,1,424.70000000000005,0.0,0
1,f10307c1-1fe1-47f0-bd38-8895c2fd4c08,2023-10-18,2023-10-18,Apple,Electronics,Townsendmouth,Male,Cash on Delivery,no,yes,50,554.7,554.7,130,4.0,35,3.5,2,2,2,424.70000000000005,0.0,0
1,f10a8642-0e24-4947-9638-84501fc32153,2024-11-30,2024-11-30,Panasonic,Beauty,Lake Robertshire,Male,Cash on Delivery,yes,yes,28,126.01,89.42,70,3.5,10,4.0,1,1,1,19.42,36.59,0
1,f10a8642-0e24-4947-9638-84501fc32153,2024-11-30,2024-11-30,Panasonic,Beauty,Lake Robertshire,Male,Cash on Delivery,yes,yes,28,126.01,89.42,70,3.5,10,4.0,2,2,2,19.42,36.59,0
1,f10a8642-0e24-4947-9638-84501fc32153,2024-11-30,2024-11-30,Panasonic,Beauty,Lake Robertshire,Male,Cash on Delivery,yes,yes,28,126.01,89.42,70,3.5,10,4.0,3,3,3,19.42,36.59,0
1,f10a8642-0e24-4947-9638-84501fc32153,2024-11-30,2024-11-30,Panasonic,Beauty,Lake Robertshire,Male,Cash on Delivery,yes,yes,28,126.01,89.42,70,3.5,10,4.0,1,1,1,19.42,36.59,0
1,f10a8642-0e24-4947-9638-84501fc32153,2024-11-30,2024-11-30,Panasonic,Beauty,Lake Robertshire,Male,Cash on Delivery,yes,yes,28,126.01,89.42,70,3.5,10,4.0,2,2,2,19.42,36.59,0
1,f10a8642-0e24-4947-9638-84501fc32153,2024-11-30,2024-11-30,Panasonic,Beauty,Lake Robertshire,Male,Cash on Delivery,yes,yes,28,126.01,89.42,70,3.5,10,4.0,3,3,3,19.42,36.59,0
1,f11f5559-923b-4340-8ec9-7b685fe68a17,2023-04-29,2023-04-29,Sephora,Beauty,Christinebury,Female,Debit Card,yes,no,30,139.88,100.17,70,4.0,30,4.1,1,1,1,30.17,39.709999999999994,0
1,f11f5559-923b-4340-8ec9-7b685fe68a17,2023-04-29,2023-04-29,Sephora,Beauty,Christinebury,Female,Debit Card,yes,no,30,139.88,100.17,70,4.0,30,4.1,2,2,2,30.17,39.709999999999994,0
1,f12a8f8e-8746-4edc-8f13-63d3eac88e56,2024-03-25,2024-03-25,Puma,Beauty,Johnfort,Female,Debit Card,yes,no,30,177.4,145.69,70,4.4,20,3.8,1,1,1,75.69,31.710000000000008,0
