Feedback,Rating,Competitor_Rating,Competitor_Feedback,Market_Price,Competitor_Price,Rating_Diff,Feedback_Sentiment,Feedback_Score,Competitor_Sentiment,Competitor_Score
Value for money (positive),3.5,3.4,Durable product,384.64,90,0.1,Positive,0.6127797365188599,Negative,0.6017242670059204
Durable product,3.2,3.6,Damaged item,438.64,60,-0.3999999999999999,Negative,0.6017242670059204,Negative,0.598777174949646
Battery drains fast,3.1,3.8,Heating problem,355.91,70,-0.6999999999999997,Negative,0.7789279818534851,Negative,0.5841841697692871
Damaged item,4.6,3.7,Satisfied customer,201.6,50,0.8999999999999995,Negative,0.598777174949646,Positive,0.889923095703125
Battery drains fast,3.4,3.6,Slow delivery,425.44,60,-0.2000000000000001,Negative,0.7789279818534851,Negative,0.7610791921615601
Battery drains fast,4.2,4.7,Low quality,321.83,280,-0.5,Negative,0.7789279818534851,Negative,0.7362154126167297
Usability issue,4.1,3.7,Low quality,178.1,60,0.3999999999999994,Negative,0.5037590265274048,Negative,0.7362154126167297
Slow delivery,3.8,4.2,Low quality,441.66,50,-0.4000000000000003,Negative,0.7610791921615601,Negative,0.7362154126167297
Packaging issue,4.7,3.7,Heating problem,188.58,70,1.0,Negative,0.49921920895576477,Negative,0.5841841697692871
Damaged item,3.8,3.5,Low quality,465.72,60,0.2999999999999998,Negative,0.598777174949646,Negative,0.7362154126167297
Battery drains fast,3.8,3.8,Battery drains fast,435.75,90,0.0,Negative,0.7789279818534851,Negative,0.7789279818534851
Usability issue,3.9,4.3,Durable product,149.22,70,-0.3999999999999999,Negative,0.5037590265274048,Negative,0.6017242670059204
Heating problem,4.0,3.1,Satisfied customer,250.83,60,0.8999999999999999,Negative,0.5841841697692871,Positive,0.889923095703125
Damaged item,4.5,3.7,Heating problem,407.93,70,0.7999999999999998,Negative,0.598777174949646,Negative,0.5841841697692871
Usability issue,4.0,4.0,Satisfied customer,353.44,80,0.0,Negative,0.5037590265274048,Positive,0.889923095703125
Usability issue,4.7,4.2,Durable product,229.84,280,0.5,Negative,0.5037590265274048,Negative,0.6017242670059204
Satisfied customer,3.8,3.5,Battery drains fast,17.83,70,0.2999999999999998,Positive,0.889923095703125,Negative,0.7789279818534851
Packaging issue,3.7,3.6,Value for money (positive),257.46,70,0.1,Negative,0.49921920895576477,Positive,0.6127797365188599
Slow delivery,3.0,4.3,Battery drains fast,161.39,60,-1.2999999999999998,Negative,0.7610791921615601,Negative,0.7789279818534851
Low quality,4.3,4.2,Usability issue,16.42,280,0.0999999999999996,Negative,0.7362154126167297,Negative,0.5037590265274048
Damaged item,3.5,3.5,Usability issue,213.23,70,0.0,Negative,0.598777174949646,Negative,0.5037590265274048
Durable product,4.5,3.8,Battery drains fast,362.75,60,0.7000000000000002,Negative,0.6017242670059204,Negative,0.7789279818534851
Durable product,3.5,3.6,Durable product,59.84,50,-0.1,Negative,0.6017242670059204,Negative,0.6017242670059204
Satisfied customer,4.3,3.9,Heating problem,444.99,400,0.3999999999999999,Positive,0.889923095703125,Negative,0.5841841697692871
Packaging issue,3.3,3.2,Battery drains fast,152.53,70,0.0999999999999996,Negative,0.49921920895576477,Negative,0.7789279818534851
Value for money (positive),4.0,4.3,Durable product,383.37,50,-0.2999999999999998,Positive,0.6127797365188599,Negative,0.6017242670059204
Packaging issue,3.4,4.5,Packaging issue,537.34,50,-1.1,Negative,0.49921920895576477,Negative,0.49921920895576477
Damaged item,3.4,4.3,Low quality,540.29,110,-0.8999999999999999,Negative,0.598777174949646,Negative,0.7362154126167297
Packaging issue,4.2,3.8,Value for money (positive),456.04,50,0.4000000000000003,Negative,0.49921920895576477,Positive,0.6127797365188599
Durable product,3.6,3.1,Packaging issue,529.5,50,0.5,Negative,0.6017242670059204,Negative,0.49921920895576477
Battery drains fast,3.4,3.9,Battery drains fast,131.45,70,-0.5,Negative,0.7789279818534851,Negative,0.7789279818534851
Damaged item,4.1,3.8,Slow delivery,235.38,70,0.2999999999999998,Negative,0.598777174949646,Negative,0.7610791921615601
Value for money (positive),4.2,3.0,Damaged item,433.35,50,1.2000000000000002,Positive,0.6127797365188599,Negative,0.598777174949646
Packaging issue,4.6,3.9,Low quality,147.42,50,0.6999999999999997,Negative,0.49921920895576477,Negative,0.7362154126167297
Damaged item,3.7,3.6,Durable product,166.6,70,0.1,Negative,0.598777174949646,Negative,0.6017242670059204
Slow delivery,3.0,4.3,Durable product,195.41,50,-1.2999999999999998,Negative,0.7610791921615601,Negative,0.6017242670059204
Slow delivery,3.5,3.9,Durable product,226.5,70,-0.3999999999999999,Negative,0.7610791921615601,Negative,0.6017242670059204
Low quality,4.2,3.5,Battery drains fast,216.47,50,0.7000000000000002,Negative,0.7362154126167297,Negative,0.7789279818534851
Value for money (positive),3.8,3.9,Satisfied customer,348.2,50,-0.1,Positive,0.6127797365188599,Positive,0.889923095703125
Value for money (positive),3.9,3.5,Low quality,273.7,60,0.3999999999999999,Positive,0.6127797365188599,Negative,0.7362154126167297
Damaged item,3.5,4.1,Slow delivery,310.09,130,-0.5999999999999996,Negative,0.598777174949646,Negative,0.7610791921615601
Low quality,4.0,3.4,Value for money (positive),341.55,50,0.6000000000000001,Negative,0.7362154126167297,Positive,0.6127797365188599
Usability issue,4.1,4.0,Value for money (positive),232.03,50,0.0999999999999996,Negative,0.5037590265274048,Positive,0.6127797365188599
Heating problem,4.6,3.4,Usability issue,248.52,280,1.1999999999999995,Negative,0.5841841697692871,Negative,0.5037590265274048
Low quality,3.9,3.8,Low quality,349.26,70,0.1,Negative,0.7362154126167297,Negative,0.7362154126167297
Slow delivery,3.6,3.8,Packaging issue,304.43,80,-0.1999999999999997,Negative,0.7610791921615601,Negative,0.49921920895576477
Slow delivery,3.2,2.9,Durable product,374.18,60,0.3000000000000002,Negative,0.7610791921615601,Negative,0.6017242670059204
Usability issue,3.8,3.5,Value for money (positive),429.08,70,0.2999999999999998,Negative,0.5037590265274048,Positive,0.6127797365188599
Usability issue,3.8,4.1,Usability issue,337.54,70,-0.2999999999999998,Negative,0.5037590265274048,Negative,0.5037590265274048
Battery drains fast,4.3,3.7,Packaging issue,118.04,70,0.5999999999999996,Negative,0.7789279818534851,Negative,0.49921920895576477
Durable product,3.6,4.1,Low quality,15.66,50,-0.4999999999999995,Negative,0.6017242670059204,Negative,0.7362154126167297
Satisfied customer,3.9,3.7,Satisfied customer,507.51,70,0.1999999999999997,Positive,0.889923095703125,Positive,0.889923095703125
Packaging issue,4.0,4.3,Satisfied customer,277.84,130,-0.2999999999999998,Negative,0.49921920895576477,Positive,0.889923095703125
Heating problem,3.3,3.9,Slow delivery,52.1,70,-0.6000000000000001,Negative,0.5841841697692871,Negative,0.7610791921615601
Damaged item,4.6,4.0,Satisfied customer,219.26,80,0.5999999999999996,Negative,0.598777174949646,Positive,0.889923095703125
Value for money (positive),2.9,3.1,Low quality,555.01,70,-0.2000000000000001,Positive,0.6127797365188599,Negative,0.7362154126167297
Durable product,3.9,3.5,Value for money (positive),586.45,70,0.3999999999999999,Negative,0.6017242670059204,Positive,0.6127797365188599
Durable product,4.1,4.4,Heating problem,514.14,50,-0.3000000000000007,Negative,0.6017242670059204,Negative,0.5841841697692871
Packaging issue,4.5,3.7,Heating problem,237.1,60,0.7999999999999998,Negative,0.49921920895576477,Negative,0.5841841697692871
Usability issue,4.1,3.7,Battery drains fast,126.52,70,0.3999999999999994,Negative,0.5037590265274048,Negative,0.7789279818534851
Slow delivery,3.4,4.5,Slow delivery,580.97,70,-1.1,Negative,0.7610791921615601,Negative,0.7610791921615601
Low quality,3.4,4.5,Slow delivery,48.73,60,-1.1,Negative,0.7362154126167297,Negative,0.7610791921615601
Satisfied customer,4.2,4.0,Battery drains fast,528.66,50,0.2000000000000001,Positive,0.889923095703125,Negative,0.7789279818534851
Damaged item,4.0,3.0,Usability issue,24.61,70,1.0,Negative,0.598777174949646,Negative,0.5037590265274048
Heating problem,4.3,4.2,Durable product,476.07,50,0.0999999999999996,Negative,0.5841841697692871,Negative,0.6017242670059204
Slow delivery,3.8,4.1,Value for money (positive),515.44,70,-0.2999999999999998,Negative,0.7610791921615601,Positive,0.6127797365188599
Usability issue,3.6,3.6,Low quality,369.04,60,0.0,Negative,0.5037590265274048,Negative,0.7362154126167297
Usability issue,4.0,4.4,Slow delivery,192.66,50,-0.4000000000000003,Negative,0.5037590265274048,Negative,0.7610791921615601
Durable product,3.6,3.5,Slow delivery,212.45,50,0.1,Negative,0.6017242670059204,Negative,0.7610791921615601
Durable product,4.5,3.8,Value for money (positive),500.96,60,0.7000000000000002,Negative,0.6017242670059204,Positive,0.6127797365188599
Heating problem,3.7,3.5,Packaging issue,440.89,60,0.2000000000000001,Negative,0.5841841697692871,Negative,0.49921920895576477
Damaged item,4.0,3.6,Slow delivery,342.76,60,0.3999999999999999,Negative,0.598777174949646,Negative,0.7610791921615601
Damaged item,4.0,4.3,Damaged item,355.7,60,-0.2999999999999998,Negative,0.598777174949646,Negative,0.598777174949646
Value for money (positive),4.0,3.6,Usability issue,420.26,50,0.3999999999999999,Positive,0.6127797365188599,Negative,0.5037590265274048
Durable product,4.0,4.1,Damaged item,335.11,70,-0.0999999999999996,Negative,0.6017242670059204,Negative,0.598777174949646
Damaged item,3.4,3.3,Satisfied customer,45.93,60,0.1,Negative,0.598777174949646,Positive,0.889923095703125
Value for money (positive),3.3,4.1,Durable product,167.92,70,-0.7999999999999998,Positive,0.6127797365188599,Negative,0.6017242670059204
Damaged item,3.3,4.6,Battery drains fast,435.68,50,-1.2999999999999998,Negative,0.598777174949646,Negative,0.7789279818534851
Slow delivery,4.0,3.9,Packaging issue,21.73,110,0.1,Negative,0.7610791921615601,Negative,0.49921920895576477
Durable product,4.4,4.3,Damaged item,299.29,50,0.1000000000000005,Negative,0.6017242670059204,Negative,0.598777174949646
Usability issue,4.2,4.0,Low quality,247.89,50,0.2000000000000001,Negative,0.5037590265274048,Negative,0.7362154126167297
Satisfied customer,3.2,4.1,Durable product,234.02,50,-0.8999999999999995,Positive,0.889923095703125,Negative,0.6017242670059204
Low quality,3.6,3.5,Satisfied customer,236.42,60,0.1,Negative,0.7362154126167297,Positive,0.889923095703125
Low quality,4.5,3.9,Durable product,253.19,60,0.6000000000000001,Negative,0.7362154126167297,Negative,0.6017242670059204
Damaged item,3.9,3.4,Heating problem,236.88,70,0.5,Negative,0.598777174949646,Negative,0.5841841697692871
Value for money (positive),4.4,4.0,Durable product,393.21,60,0.4000000000000003,Positive,0.6127797365188599,Negative,0.6017242670059204
Usability issue,3.2,4.5,Battery drains fast,283.94,60,-1.2999999999999998,Negative,0.5037590265274048,Negative,0.7789279818534851
Satisfied customer,4.5,3.9,Usability issue,505.53,60,0.6000000000000001,Positive,0.889923095703125,Negative,0.5037590265274048
Low quality,4.0,4.7,Slow delivery,32.65,520,-0.7000000000000002,Negative,0.7362154126167297,Negative,0.7610791921615601
Damaged item,4.3,3.5,Low quality,254.4,120,0.7999999999999998,Negative,0.598777174949646,Negative,0.7362154126167297
Low quality,4.2,3.6,Durable product,230.01,70,0.6000000000000001,Negative,0.7362154126167297,Negative,0.6017242670059204
Satisfied customer,4.0,4.2,Damaged item,486.29,60,-0.2000000000000001,Positive,0.889923095703125,Negative,0.598777174949646
Value for money (positive),3.8,3.4,Heating problem,156.78,60,0.3999999999999999,Positive,0.6127797365188599,Negative,0.5841841697692871
Heating problem,4.5,3.8,Packaging issue,454.94,60,0.7000000000000002,Negative,0.5841841697692871,Negative,0.49921920895576477
Battery drains fast,3.8,2.9,Damaged item,247.02,70,0.8999999999999999,Negative,0.7789279818534851,Negative,0.598777174949646
Low quality,4.5,4.2,Durable product,448.85,50,0.2999999999999998,Negative,0.7362154126167297,Negative,0.6017242670059204
Damaged item,4.6,3.5,Damaged item,206.08,60,1.0999999999999996,Negative,0.598777174949646,Negative,0.598777174949646
Value for money (positive),3.7,4.3,Packaging issue,541.23,50,-0.5999999999999996,Positive,0.6127797365188599,Negative,0.49921920895576477
Heating problem,4.0,3.7,Value for money (positive),250.98,70,0.2999999999999998,Negative,0.5841841697692871,Positive,0.6127797365188599
Low quality,3.5,3.7,Satisfied customer,272.1,120,-0.2000000000000001,Negative,0.7362154126167297,Positive,0.889923095703125
Value for money (positive),4.2,4.2,Packaging issue,399.87,60,0.0,Positive,0.6127797365188599,Negative,0.49921920895576477
Satisfied customer,4.2,3.8,Heating problem,68.52,60,0.4000000000000003,Positive,0.889923095703125,Negative,0.5841841697692871
Low quality,3.5,4.2,Heating problem,448.95,110,-0.7000000000000002,Negative,0.7362154126167297,Negative,0.5841841697692871
Battery drains fast,4.0,4.2,Damaged item,392.56,50,-0.2000000000000001,Negative,0.7789279818534851,Negative,0.598777174949646
Heating problem,4.1,3.9,Damaged item,141.5,60,0.1999999999999997,Negative,0.5841841697692871,Negative,0.598777174949646
Heating problem,3.8,3.6,Low quality,131.48,50,0.1999999999999997,Negative,0.5841841697692871,Negative,0.7362154126167297
Packaging issue,3.9,3.6,Value for money (positive),87.58,520,0.2999999999999998,Negative,0.49921920895576477,Positive,0.6127797365188599
Durable product,4.0,3.6,Damaged item,264.81,60,0.3999999999999999,Negative,0.6017242670059204,Negative,0.598777174949646
Durable product,4.1,4.0,Battery drains fast,131.41,50,0.0999999999999996,Negative,0.6017242670059204,Negative,0.7789279818534851
Damaged item,4.3,3.9,Usability issue,252.12,60,0.3999999999999999,Negative,0.598777174949646,Negative,0.5037590265274048
Heating problem,3.6,3.8,Heating problem,558.37,60,-0.1999999999999997,Negative,0.5841841697692871,Negative,0.5841841697692871
Low quality,4.0,4.1,Durable product,127.51,60,-0.0999999999999996,Negative,0.7362154126167297,Negative,0.6017242670059204
Heating problem,4.2,3.3,Value for money (positive),200.87,450,0.9000000000000004,Negative,0.5841841697692871,Positive,0.6127797365188599
Battery drains fast,3.6,3.6,Satisfied customer,154.88,60,0.0,Negative,0.7789279818534851,Positive,0.889923095703125
Heating problem,4.5,4.7,Usability issue,318.68,70,-0.2000000000000001,Negative,0.5841841697692871,Negative,0.5037590265274048
Battery drains fast,4.6,4.1,Usability issue,414.95,350,0.5,Negative,0.7789279818534851,Negative,0.5037590265274048
Heating problem,3.2,4.4,Heating problem,266.25,70,-1.2000000000000002,Negative,0.5841841697692871,Negative,0.5841841697692871
Damaged item,4.6,3.3,Durable product,224.47,70,1.2999999999999998,Negative,0.598777174949646,Negative,0.6017242670059204
Value for money (positive),4.2,4.5,Durable product,364.69,60,-0.2999999999999998,Positive,0.6127797365188599,Negative,0.6017242670059204
Durable product,3.2,3.3,Value for money (positive),610.06,60,-0.0999999999999996,Negative,0.6017242670059204,Positive,0.6127797365188599
Durable product,4.1,4.0,Satisfied customer,358.02,60,0.0999999999999996,Negative,0.6017242670059204,Positive,0.889923095703125
Heating problem,4.2,4.3,Value for money (positive),551.9,130,-0.0999999999999996,Negative,0.5841841697692871,Positive,0.6127797365188599
Heating problem,4.2,3.6,Heating problem,412.64,70,0.6000000000000001,Negative,0.5841841697692871,Negative,0.5841841697692871
Packaging issue,3.9,4.2,Damaged item,162.29,60,-0.3000000000000002,Negative,0.49921920895576477,Negative,0.598777174949646
Usability issue,3.7,4.4,Satisfied customer,444.76,120,-0.7000000000000002,Negative,0.5037590265274048,Positive,0.889923095703125
Slow delivery,4.1,3.9,Value for money (positive),54.67,50,0.1999999999999997,Negative,0.7610791921615601,Positive,0.6127797365188599
Usability issue,3.2,3.0,Value for money (positive),287.52,70,0.2000000000000001,Negative,0.5037590265274048,Positive,0.6127797365188599
Durable product,4.4,3.8,Durable product,55.24,60,0.6000000000000005,Negative,0.6017242670059204,Negative,0.6017242670059204
Heating problem,4.3,4.3,Durable product,426.34,50,0.0,Negative,0.5841841697692871,Negative,0.6017242670059204
Battery drains fast,4.4,4.2,Satisfied customer,435.28,50,0.2000000000000001,Negative,0.7789279818534851,Positive,0.889923095703125
Value for money (positive),4.5,4.5,Satisfied customer,85.65,70,0.0,Positive,0.6127797365188599,Positive,0.889923095703125
Slow delivery,3.9,4.1,Satisfied customer,429.46,500,-0.1999999999999997,Negative,0.7610791921615601,Positive,0.889923095703125
Durable product,4.4,3.9,Heating problem,331.8,60,0.5000000000000004,Negative,0.6017242670059204,Negative,0.5841841697692871
Low quality,3.2,3.1,Battery drains fast,454.79,60,0.1,Negative,0.7362154126167297,Negative,0.7789279818534851
Packaging issue,4.6,4.1,Usability issue,144.95,70,0.5,Negative,0.49921920895576477,Negative,0.5037590265274048
Usability issue,3.3,4.0,Damaged item,54.53,70,-0.7000000000000002,Negative,0.5037590265274048,Negative,0.598777174949646
Low quality,3.6,4.2,Heating problem,131.42,90,-0.6000000000000001,Negative,0.7362154126167297,Negative,0.5841841697692871
Heating problem,4.5,4.6,Value for money (positive),19.81,70,-0.0999999999999996,Negative,0.5841841697692871,Positive,0.6127797365188599
Satisfied customer,4.2,3.0,Battery drains fast,73.93,70,1.2000000000000002,Positive,0.889923095703125,Negative,0.7789279818534851
Packaging issue,4.1,4.0,Packaging issue,97.27,70,0.0999999999999996,Negative,0.49921920895576477,Negative,0.49921920895576477
Durable product,3.6,3.2,Usability issue,477.52,70,0.3999999999999999,Negative,0.6017242670059204,Negative,0.5037590265274048
Slow delivery,4.4,4.1,Battery drains fast,35.97,70,0.3000000000000007,Negative,0.7610791921615601,Negative,0.7789279818534851
Damaged item,4.2,4.4,Durable product,102.12,60,-0.2000000000000001,Negative,0.598777174949646,Negative,0.6017242670059204
Satisfied customer,3.9,3.9,Value for money (positive),547.82,50,0.0,Positive,0.889923095703125,Positive,0.6127797365188599
Heating problem,4.2,4.1,Battery drains fast,333.47,70,0.1000000000000005,Negative,0.5841841697692871,Negative,0.7789279818534851
Slow delivery,3.6,3.5,Slow delivery,521.22,60,0.1,Negative,0.7610791921615601,Negative,0.7610791921615601
Low quality,4.5,3.3,Satisfied customer,419.03,70,1.2000000000000002,Negative,0.7362154126167297,Positive,0.889923095703125
Slow delivery,4.3,4.4,Value for money (positive),247.55,500,-0.1000000000000005,Negative,0.7610791921615601,Positive,0.6127797365188599
Damaged item,4.0,3.3,Durable product,234.52,70,0.7000000000000002,Negative,0.598777174949646,Negative,0.6017242670059204
Heating problem,4.1,4.1,Packaging issue,505.72,450,0.0,Negative,0.5841841697692871,Negative,0.49921920895576477
Satisfied customer,3.9,3.7,Durable product,53.61,60,0.1999999999999997,Positive,0.889923095703125,Negative,0.6017242670059204
Heating problem,3.8,4.5,Low quality,77.72,50,-0.7000000000000002,Negative,0.5841841697692871,Negative,0.7362154126167297
Satisfied customer,4.2,3.9,Value for money (positive),415.27,60,0.3000000000000002,Positive,0.889923095703125,Positive,0.6127797365188599
Satisfied customer,4.2,4.2,Usability issue,102.45,70,0.0,Positive,0.889923095703125,Negative,0.5037590265274048
Durable product,3.8,4.0,Heating problem,444.34,60,-0.2000000000000001,Negative,0.6017242670059204,Negative,0.5841841697692871
Low quality,3.5,3.8,Damaged item,538.39,60,-0.2999999999999998,Negative,0.7362154126167297,Negative,0.598777174949646
Battery drains fast,3.8,4.1,Durable product,218.72,50,-0.2999999999999998,Negative,0.7789279818534851,Negative,0.6017242670059204
Value for money (positive),4.2,3.4,Packaging issue,448.71,50,0.8000000000000003,Positive,0.6127797365188599,Negative,0.49921920895576477
Low quality,4.1,3.9,Low quality,303.81,60,0.1999999999999997,Negative,0.7362154126167297,Negative,0.7362154126167297
Usability issue,4.1,3.4,Satisfied customer,390.64,80,0.6999999999999997,Negative,0.5037590265274048,Positive,0.889923095703125
Durable product,4.3,4.2,Satisfied customer,173.21,60,0.0999999999999996,Negative,0.6017242670059204,Positive,0.889923095703125
Battery drains fast,3.7,4.1,Durable product,501.36,70,-0.3999999999999994,Negative,0.7789279818534851,Negative,0.6017242670059204
Low quality,4.0,4.4,Slow delivery,216.99,80,-0.4000000000000003,Negative,0.7362154126167297,Negative,0.7610791921615601
Durable product,3.5,4.2,Packaging issue,557.78,120,-0.7000000000000002,Negative,0.6017242670059204,Negative,0.49921920895576477
Battery drains fast,4.2,3.3,Satisfied customer,456.12,70,0.9000000000000004,Negative,0.7789279818534851,Positive,0.889923095703125
Satisfied customer,4.6,4.1,Usability issue,600.08,280,0.5,Positive,0.889923095703125,Negative,0.5037590265274048
Low quality,4.5,4.1,Low quality,295.83,50,0.4000000000000003,Negative,0.7362154126167297,Negative,0.7362154126167297
Battery drains fast,3.6,4.5,Heating problem,594.85,50,-0.8999999999999999,Negative,0.7789279818534851,Negative,0.5841841697692871
Satisfied customer,4.5,3.0,Slow delivery,337.56,70,1.5,Positive,0.889923095703125,Negative,0.7610791921615601
Low quality,4.0,4.3,Durable product,316.45,450,-0.2999999999999998,Negative,0.7362154126167297,Negative,0.6017242670059204
Packaging issue,3.7,4.6,Low quality,166.31,70,-0.8999999999999995,Negative,0.49921920895576477,Negative,0.7362154126167297
Packaging issue,4.1,2.9,Battery drains fast,291.75,60,1.1999999999999995,Negative,0.49921920895576477,Negative,0.7789279818534851
Battery drains fast,3.5,4.2,Satisfied customer,514.34,60,-0.7000000000000002,Negative,0.7789279818534851,Positive,0.889923095703125
Satisfied customer,4.6,4.2,Damaged item,350.45,60,0.3999999999999994,Positive,0.889923095703125,Negative,0.598777174949646
Battery drains fast,3.8,3.6,Damaged item,421.95,70,0.1999999999999997,Negative,0.7789279818534851,Negative,0.598777174949646
Battery drains fast,3.8,3.5,Usability issue,157.22,50,0.2999999999999998,Negative,0.7789279818534851,Negative,0.5037590265274048
Satisfied customer,3.7,4.0,Durable product,71.81,60,-0.2999999999999998,Positive,0.889923095703125,Negative,0.6017242670059204
Low quality,4.3,4.1,Low quality,265.18,50,0.2000000000000001,Negative,0.7362154126167297,Negative,0.7362154126167297
Durable product,4.0,4.1,Usability issue,202.05,70,-0.0999999999999996,Negative,0.6017242670059204,Negative,0.5037590265274048
Battery drains fast,4.3,3.1,Damaged item,312.03,400,1.1999999999999995,Negative,0.7789279818534851,Negative,0.598777174949646
Durable product,4.3,4.0,Durable product,555.04,520,0.2999999999999998,Negative,0.6017242670059204,Negative,0.6017242670059204
Satisfied customer,4.3,3.9,Packaging issue,369.23,60,0.3999999999999999,Positive,0.889923095703125,Negative,0.49921920895576477
Value for money (positive),4.4,4.5,Packaging issue,350.4,50,-0.0999999999999996,Positive,0.6127797365188599,Negative,0.49921920895576477
Durable product,4.1,3.2,Battery drains fast,228.22,60,0.8999999999999995,Negative,0.6017242670059204,Negative,0.7789279818534851
Value for money (positive),3.8,3.9,Usability issue,201.43,50,-0.1,Positive,0.6127797365188599,Negative,0.5037590265274048
Heating problem,3.8,3.9,Packaging issue,485.74,60,-0.1,Negative,0.5841841697692871,Negative,0.49921920895576477
Heating problem,4.2,3.1,Slow delivery,149.65,60,1.1,Negative,0.5841841697692871,Negative,0.7610791921615601
Damaged item,3.9,4.1,Slow delivery,289.46,110,-0.1999999999999997,Negative,0.598777174949646,Negative,0.7610791921615601
Durable product,4.3,4.0,Satisfied customer,269.49,80,0.2999999999999998,Negative,0.6017242670059204,Positive,0.889923095703125
Battery drains fast,4.2,3.6,Damaged item,189.4,80,0.6000000000000001,Negative,0.7789279818534851,Negative,0.598777174949646
Value for money (positive),4.3,4.1,Damaged item,421.13,450,0.2000000000000001,Positive,0.6127797365188599,Negative,0.598777174949646
Usability issue,4.6,3.6,Heating problem,373.76,70,0.9999999999999996,Negative,0.5037590265274048,Negative,0.5841841697692871
Heating problem,3.8,4.4,Slow delivery,313.95,60,-0.6000000000000005,Negative,0.5841841697692871,Negative,0.7610791921615601
Low quality,4.0,3.1,Value for money (positive),480.71,50,0.8999999999999999,Negative,0.7362154126167297,Positive,0.6127797365188599
Value for money (positive),4.2,3.2,Slow delivery,157.3,70,1.0,Positive,0.6127797365188599,Negative,0.7610791921615601
Damaged item,2.9,3.9,Satisfied customer,605.05,60,-1.0,Negative,0.598777174949646,Positive,0.889923095703125
Value for money (positive),3.7,3.7,Damaged item,200.07,50,0.0,Positive,0.6127797365188599,Negative,0.598777174949646
Durable product,4.7,4.4,Satisfied customer,119.24,450,0.2999999999999998,Negative,0.6017242670059204,Positive,0.889923095703125
Damaged item,3.8,3.3,Slow delivery,528.5,70,0.5,Negative,0.598777174949646,Negative,0.7610791921615601
Damaged item,3.4,3.7,Low quality,333.77,60,-0.3000000000000002,Negative,0.598777174949646,Negative,0.7362154126167297
Packaging issue,3.3,3.8,Low quality,37.37,70,-0.5,Negative,0.49921920895576477,Negative,0.7362154126167297
Heating problem,4.3,4.5,Usability issue,471.01,50,-0.2000000000000001,Negative,0.5841841697692871,Negative,0.5037590265274048
Low quality,4.1,3.4,Value for money (positive),306.76,60,0.6999999999999997,Negative,0.7362154126167297,Positive,0.6127797365188599
Battery drains fast,4.1,4.1,Packaging issue,358.1,60,0.0,Negative,0.7789279818534851,Negative,0.49921920895576477
Value for money (positive),4.2,4.1,Damaged item,438.19,50,0.1000000000000005,Positive,0.6127797365188599,Negative,0.598777174949646
Durable product,4.5,3.4,Satisfied customer,515.18,60,1.1,Negative,0.6017242670059204,Positive,0.889923095703125
Packaging issue,4.6,3.8,Heating problem,470.67,70,0.7999999999999998,Negative,0.49921920895576477,Negative,0.5841841697692871
Value for money (positive),3.0,3.8,Heating problem,554.04,50,-0.7999999999999998,Positive,0.6127797365188599,Negative,0.5841841697692871
Slow delivery,3.2,3.4,Durable product,366.95,60,-0.1999999999999997,Negative,0.7610791921615601,Negative,0.6017242670059204
Battery drains fast,3.2,3.6,Usability issue,425.06,70,-0.3999999999999999,Negative,0.7789279818534851,Negative,0.5037590265274048
Slow delivery,4.2,4.0,Satisfied customer,350.94,350,0.2000000000000001,Negative,0.7610791921615601,Positive,0.889923095703125
Satisfied customer,3.5,3.7,Damaged item,349.5,50,-0.2000000000000001,Positive,0.889923095703125,Negative,0.598777174949646
Slow delivery,4.4,3.0,Heating problem,234.2,450,1.4000000000000004,Negative,0.7610791921615601,Negative,0.5841841697692871
Packaging issue,3.7,3.8,Value for money (positive),409.64,70,-0.0999999999999996,Negative,0.49921920895576477,Positive,0.6127797365188599
Value for money (positive),4.4,3.7,Damaged item,184.4,130,0.7000000000000002,Positive,0.6127797365188599,Negative,0.598777174949646
Heating problem,4.6,4.1,Battery drains fast,328.55,400,0.5,Negative,0.5841841697692871,Negative,0.7789279818534851
Damaged item,4.0,4.3,Damaged item,147.45,70,-0.2999999999999998,Negative,0.598777174949646,Negative,0.598777174949646
Battery drains fast,4.1,3.1,Damaged item,551.35,60,0.9999999999999996,Negative,0.7789279818534851,Negative,0.598777174949646
Low quality,3.1,3.7,Satisfied customer,370.98,70,-0.6000000000000001,Negative,0.7362154126167297,Positive,0.889923095703125
Heating problem,4.5,4.0,Heating problem,521.92,50,0.5,Negative,0.5841841697692871,Negative,0.5841841697692871
Value for money (positive),4.6,3.6,Value for money (positive),100.14,70,0.9999999999999996,Positive,0.6127797365188599,Positive,0.6127797365188599
Satisfied customer,4.4,3.3,Satisfied customer,168.58,50,1.1000000000000003,Positive,0.889923095703125,Positive,0.889923095703125
Heating problem,3.9,3.3,Durable product,469.54,520,0.6000000000000001,Negative,0.5841841697692871,Negative,0.6017242670059204
Heating problem,4.0,3.8,Packaging issue,322.09,400,0.2000000000000001,Negative,0.5841841697692871,Negative,0.49921920895576477
Satisfied customer,3.9,3.4,Usability issue,408.07,70,0.5,Positive,0.889923095703125,Negative,0.5037590265274048
Low quality,3.5,4.1,Packaging issue,183.06,60,-0.5999999999999996,Negative,0.7362154126167297,Negative,0.49921920895576477
Heating problem,4.1,3.7,Packaging issue,408.17,70,0.3999999999999994,Negative,0.5841841697692871,Negative,0.49921920895576477
Low quality,4.2,3.7,Slow delivery,390.65,520,0.5,Negative,0.7362154126167297,Negative,0.7610791921615601
